Date,target_btc_return_t1,btc_return_lag1,btc_return_lag2,btc_volatility_7d_lag1,btc_ma_7d_lag1,dxy_return_lag1,gold_return_lag1,vix_close_lag1
2023-06-05,0.0574021716302086,0.0160185542694759,-0.0146837092476463,0.0221531849094495,27384.493582589286,0.0044418607118292,-0.012942353683487,14.600000381469728
2023-06-06,-0.0327762495700458,-0.0501111922380486,0.0160185542694759,0.0207409170740651,26992.26618303572,-0.0001922384513721,0.0028682521593483,14.729999542236328
2023-06-07,0.0061572444403654,0.0574021716302086,-0.0501111922380486,0.0331643268020568,26926.042410714286,0.0012499735905573,0.0038304392236976,13.960000038146973
2023-06-08,-0.0010503081775867,-0.0327762495700458,0.0574021716302086,0.0348250124572069,26801.233816964286,-0.0002880896964192,-0.0116001265978759,13.9399995803833
2023-06-09,-0.0014521096700444,0.0061572444403654,-0.0327762495700458,0.03466315306686,26756.697265625,-0.0073006930583136,0.0107582359290507,13.649999618530272
2023-06-12,0.0006265231396582,-0.0010503081775867,0.0061572444403654,0.0338443611263435,26646.80943080357,0.0021289067979428,-0.0007129886084077,13.829999923706056
2023-06-13,-0.0306362533909141,-0.0014521096700444,-0.0010503081775867,0.0288029506232291,26323.89732142857,0.0006759337241641,-0.0035164114338241,15.010000228881836
2023-06-14,0.0179790877276557,0.0006265231396582,-0.0014521096700444,0.0150094770154161,26135.31808035714,-0.0027984263554323,-0.0054723433616239,14.609999656677246
2023-06-15,0.029365685552642,-0.0306362533909141,0.0006265231396582,0.0144059914961526,25960.84347098214,-0.0031932863688244,0.0055024546829809,13.880000114440918
2023-06-16,0.0549870534961889,0.0179790877276557,-0.0306362533909141,0.0166744007565668,25827.726004464286,-0.0086399317657659,0.0012785761456397,14.5
2023-06-20,0.0600056234027324,0.029365685552642,0.0179790877276557,0.0212138428153122,25805.88141741072,0.0017626351384112,0.0003064539641302,13.539999961853027
2023-06-21,-0.0038303689299371,0.0549870534961889,0.029365685552642,0.0271489254665575,26436.27706473214,0.002346020103715,-0.0116932312748075,13.880000114440918
2023-06-22,0.0261828074379983,0.0600056234027324,0.0549870534961889,0.024283006696159,27136.651506696428,-0.0045835890043566,-0.0011366319668689,13.199999809265137
2023-06-23,-0.0068611897530509,-0.0038303689299371,0.0600056234027324,0.02676189348504,27756.063895089286,0.0031351003799449,-0.0106554063704373,12.90999984741211
2023-06-26,0.0137765980749888,0.0261828074379983,-0.0038303689299371,0.0266610145769677,28380.06473214286,0.0049809760647583,0.0033460681640846,13.4399995803833
2023-06-27,-0.0196140103892863,-0.0068611897530509,0.0261828074379983,0.0295010209072499,30037.517578125,-0.0020408073990149,0.0023969442157556,14.25
2023-06-28,0.0119358682246701,0.0137765980749888,-0.0068611897530509,0.0244920412850834,30374.756975446428,-0.0019476538405074,-0.005042341018913,13.739999771118164
2023-06-29,0.0010477918298796,-0.0196140103892863,0.0137765980749888,0.014992683611807,30383.17829241072,0.0040980174367659,-0.0008881667564655,13.43000030517578
2023-06-30,0.017493679292688,0.0119358682246701,-0.0196140103892863,0.0154332399859633,30459.331194196428,0.0041783369981509,-0.0016211355839005,13.539999961853027
2023-07-03,-0.0085586975402272,0.0010477918298796,0.0119358682246701,0.0114494648603628,30428.157366071428,-0.0041609511420467,0.0062329901102071,13.59000015258789
2023-07-05,-0.0198212241714321,0.017493679292688,0.0010477918298796,0.0123543967265606,30580.614397321428,0.0007773219202558,0.000312308361648,13.56999969482422
2023-07-06,0.0144746679434417,-0.0085586975402272,0.017493679292688,0.010452502769899,30654.51981026786,0.0036897260966559,-0.0010927697555785,14.18000030517578
2023-07-07,0.0080618620074273,-0.0198212241714321,-0.0085586975402272,0.0122004840388627,30577.946428571428,-0.0019348415625666,-0.0056782790960056,15.4399995803833
2023-07-10,0.0067888891036589,0.0144746679434417,-0.0198212241714321,0.0137968285193155,30558.66266741072,-0.0087234810686447,0.0091685442697557,14.829999923706056
2023-07-11,-0.0074884900280502,0.0080618620074273,0.0144746679434417,0.0117426968430922,30345.942522321428,-0.0029333668936188,-0.0006229629333885,15.06999969482422
2023-07-12,0.0356809343747637,0.0067888891036589,0.0080618620074273,0.0115635909605932,30323.56668526786,-0.0023536124438213,0.0032727526379869,14.84000015258789
2023-07-13,-0.0362809345920698,-0.0074884900280502,0.0067888891036589,0.0114484266510073,30306.063895089286,-0.0118942954284756,0.0128928191965089,13.539999961853027
2023-07-14,-0.0034131272874816,0.0356809343747637,-0.0074884900280502,0.0146293227493445,30529.87974330357,-0.0074612020000672,0.0015335855612319,13.609999656677246
2023-07-17,-0.0095975333493794,-0.0362809345920698,0.0356809343747637,0.0215063488183,30528.70870535714,0.0014032978225293,0.0004593836445965,13.34000015258789
2023-07-18,0.0019212301525,-0.0034131272874816,-0.0362809345920698,0.0212098580990653,30501.934709821428,-0.0007007038499919,-0.0039283461393714,13.479999542236328
2023-07-19,-0.0040752996439197,-0.0095975333493794,-0.0034131272874816,0.021101462725603,30392.736328125,0.0010016637338123,0.0127022774266023,13.300000190734863
2023-07-20,0.0039181140710413,0.0019212301525,-0.0095975333493794,0.0210983922877356,30324.490234375,0.0034020044985485,0.0001517544181341,13.760000228881836
2023-07-21,-0.030169086020877,-0.0040752996439197,0.0019212301525,0.0130635079397449,30083.9140625,0.0059832317653056,-0.004652314119785,13.989999771118164
2023-07-24,0.0017299501204297,0.0039181140710413,-0.0040752996439197,0.0043814523863488,30023.153459821428,0.0018834501048701,-0.002032210486598,13.600000381469728
2023-07-25,0.0043651529788248,-0.030169086020877,0.0039181140710413,0.0130528166196741,29786.35770089286,0.0027703451087595,-0.0020363487759348,13.90999984741211
2023-07-26,-0.0049151196567127,0.0017299501204297,-0.030169086020877,0.0130295814842318,29696.476004464286,0.0,0.0009181894164052,13.859999656677246
2023-07-27,0.0037163327075591,0.0043651529788248,0.0017299501204297,0.0132137467428449,29616.62583705357,-0.0045387182180384,0.0034656994611572,13.1899995803833
2023-07-28,-0.0015438698273756,-0.0049151196567127,0.0043651529788248,0.0132330133221358,29533.579241071428,0.0087223437282353,-0.0119355984095705,14.40999984741211
2023-07-31,0.0152452752829999,0.0037163327075591,-0.0049151196567127,0.0132163143457337,29449.365234375,-0.0014738518368084,0.0077104964592142,13.329999923706056
2023-08-01,-0.0176498908284369,-0.0015438698273756,0.0037163327075591,0.0034468893818581,29282.090959821428,0.0023617187294122,0.0051519972761457,13.630000114440918
2023-08-02,0.0009166006009861,0.0152452752829999,-0.0015438698273756,0.0066763838477887,29346.139787946428,0.004319678370015,-0.0151230899914361,13.93000030517578
2023-08-03,-0.0035843942133476,-0.0176498908284369,0.0152452752829999,0.0098941570302196,29317.137834821428,0.0028347338952285,-0.0017003796778681,16.09000015258789
2023-08-04,0.0047766457759308,0.0009166006009861,-0.0176498908284369,0.0097489898074986,29312.56501116072,-0.000487332334028,-0.0027872531981079,15.920000076293944
2023-08-07,0.0200446358531494,-0.0035843942133476,0.0009166006009861,0.0096608178498626,29277.54296875,-0.0050712333510638,0.0039337347753298,17.100000381469727
2023-08-08,-0.0068535082702468,0.0047766457759308,-0.0035843942133476,0.0098435127291374,29192.14620535714,0.0002941228159063,-0.0031449657984733,15.770000457763672
2023-08-09,-0.0044619647140478,0.0200446358531494,0.0047766457759308,0.0111756646404046,29204.96902901786,0.0047035346710926,-0.0048616624846457,15.989999771118164
2023-08-10,-0.0010831598801986,-0.0068535082702468,0.0200446358531494,0.0087340442251249,29263.474051339286,-0.0003901386521367,-0.0045215691919675,15.960000038146973
2023-08-11,0.0042867761250493,-0.0044619647140478,-0.0068535082702468,0.0090778625071633,29299.31863839286,0.0002926995796872,-0.000522084153312,15.850000381469728
2023-08-14,-0.008096168172366,-0.0010831598801986,-0.0044619647140478,0.0089029891072325,29345.55050223214,0.0031213393025979,-0.0007835353013323,14.84000015258789
2023-08-15,-0.0160631736342917,0.0042867761250493,-0.0010831598801986,0.0091273195231457,29465.94503348214,0.0034034044727659,-0.0012023884148516,14.81999969482422
2023-08-16,-0.070979171519405,-0.008096168172366,0.0042867761250493,0.0043788515034601,29380.92438616072,0.0001937846941884,-0.004239493190328,16.459999084472656
2023-08-17,-0.0230641103114871,-0.0160631736342917,-0.008096168172366,0.0065963025952543,29258.10797991072,0.0020346777088988,-0.0033640075763797,16.780000686645508
2023-08-18,-0.0024988315741878,-0.070979171519405,-0.0160631736342917,0.0261084286507854,28863.10212053572,0.000193427507398,-0.0063287802091194,17.889999389648438
2023-08-21,-0.0035401882238949,-0.0230641103114871,-0.070979171519405,0.0256572716704838,28384.79380580357,-0.0005800965445865,0.0010615147953483,17.299999237060547
2023-08-22,0.0153653064237893,-0.0024988315741878,-0.0230641103114871,0.0258701880053444,26999.45200892857,-0.0004836082771478,0.0038174398681865,17.1299991607666
2023-08-23,-0.0101873198847262,-0.0035401882238949,-0.0024988315741878,0.0261717045211557,26551.067522321428,0.0022258368669643,0.00163733983309,16.969999313354492
2023-08-24,-0.0043843529759125,0.0153653064237893,-0.0035401882238949,0.0286979478572356,26226.76199776786,-0.001931218162969,0.0116536465415653,15.979999542236328
2023-08-25,0.0006307866874213,-0.0101873198847262,0.0153653064237893,0.011954254049807,26155.02232142857,0.0059984785499307,-0.0001563976169532,17.200000762939453
2023-08-28,0.0621019247664413,-0.0043843529759125,-0.0101873198847262,0.0081022868864433,26154.75251116072,0.0009617087025648,-0.003701374083343,15.68000030517578
2023-08-29,-0.0155127083050838,0.0006307866874213,-0.0043843529759125,0.0080001261678768,26125.37779017857,-0.0001922009234147,0.0035581858170659,15.079999923706056
2023-08-30,-0.0500340578984273,0.0621019247664413,0.0006307866874213,0.0245693121107913,26367.62583705357,-0.0049009659696442,0.0096980944518314,14.449999809265137
2023-08-31,-0.0050420602257421,-0.0155127083050838,0.0621019247664413,0.0260287465459714,26491.286551339286,-0.003766290469866,0.0040279105748128,13.880000114440918
2023-09-01,-0.0012565113521479,-0.0500340578984273,-0.0155127083050838,0.0332362553549232,26458.30078125,0.0044590836384548,-0.0031374260675077,13.56999969482422
2023-09-05,-0.0010374752516241,-0.0050420602257421,-0.0500340578984273,0.0332490135520246,26423.02315848214,0.0059833536069651,0.0008255586093077,13.09000015258789
2023-09-06,0.018908652030005,-0.0012565113521479,-0.0050420602257421,0.0187184540943916,26065.74665178572,0.0054681476065372,-0.0070110822321435,14.010000228881836
2023-09-07,-0.0127491816139658,-0.0010374752516241,-0.0012565113521479,0.0188322568370869,25845.171037946428,0.0004770828444096,-0.0042051582344863,14.449999809265137
2023-09-08,-0.025920036896742,0.018908652030005,-0.0010374752516241,0.0084024567120443,25889.27427455357,0.0019072758638001,-0.0003127968268464,14.399999618530272
2023-09-11,0.0266541615686504,-0.0127491816139658,0.018908652030005,0.0098216337924307,25904.26422991072,0.0002855395011802,0.0004693738795631,13.84000015258789
2023-09-12,0.0152895603671128,-0.025920036896742,-0.0127491816139658,0.0136151455663998,25795.66099330357,-0.0049481079188021,0.0025542245369596,13.800000190734863
2023-09-13,0.011870739692642,0.0266541615686504,-0.025920036896742,0.0178339389975312,25803.28404017857,0.0013388102711773,-0.0062392760855549,14.229999542236328
2023-09-14,0.0026006171627044,0.0152895603671128,0.0266541615686504,0.0186584094950692,25871.153738839286,0.0005729878628435,-0.0011510873154303,13.479999542236328
2023-09-15,0.0082947235523982,0.011870739692642,0.0152895603671128,0.0178139641926442,25913.93638392857,0.0061086860699572,0.0004714391208278,12.81999969482422
2023-09-18,0.0170752461346723,0.0026006171627044,0.011870739692642,0.0166363014567684,26014.370535714286,-0.0008538465435753,0.0071727493046465,13.789999961853027
2023-09-19,-0.0029072446550022,0.0082947235523982,0.0026006171627044,0.0101418086390345,26438.11216517857,-0.001139410813993,0.0040547117669642,14.0
2023-09-20,-0.0208010776017831,0.0170752461346723,0.0082947235523982,0.0076874437608863,26634.936941964286,0.0,0.0002588661661919,14.109999656677246
2023-09-21,0.000449251424063,-0.0029072446550022,0.0170752461346723,0.0076813756305276,26764.034598214286,-0.00038016432788,0.0070393248374418,15.140000343322754
2023-09-22,0.001586417817688,-0.0208010776017831,-0.0029072446550022,0.0116326788830521,26768.028738839286,0.0019018347401813,-0.0135690916659843,17.540000915527344
2023-09-25,-0.0030887894396227,0.000449251424063,-0.0208010776017831,0.0115872797687545,26763.86802455357,0.0020880905412743,0.0032305509586958,17.200000762939453
2023-09-26,0.005167086436411,0.001586417817688,0.000449251424063,0.0118509270730823,26660.71763392857,0.0039780087295071,-0.0045705041635714,16.899999618530273
2023-09-27,0.0253799288809688,-0.0030887894396227,0.001586417817688,0.0082271683332495,26518.73660714286,0.0021698429899394,-0.0084524425431667,18.940000534057617
2023-09-28,-0.0040643924784561,0.005167086436411,-0.0030887894396227,0.0091304138246363,26407.409319196428,0.0041419071647144,-0.0151547297716988,18.21999931335449
2023-09-29,-0.0161867099209362,0.0253799288809688,0.005167086436411,0.0114554844495194,26472.25418526786,-0.0042185896312614,-0.0059841586439264,17.34000015258789
2023-10-02,-0.0036615970105057,-0.0040643924784561,0.0253799288809688,0.011712900723828,26519.704520089286,-0.0004707498699224,-0.0066115075611219,17.520000457763672
2023-10-03,0.0134676013477212,-0.0161867099209362,-0.0040643924784561,0.0185610898108347,26997.955078125,0.0068757970191537,-0.0097938292435716,17.610000610351562
2023-10-04,-0.0137946321616435,-0.0036615970105057,-0.0161867099209362,0.0186126755354849,27171.20200892857,0.0009354394077991,-0.0029508330131489,19.780000686645508
2023-10-05,0.0193568444762239,0.0134676013477212,-0.0036615970105057,0.0187679068172356,27377.870256696428,-0.0018691303574036,-0.0033431851734946,18.57999992370605
2023-10-06,-0.0125795947441215,-0.0137946321616435,0.0134676013477212,0.0184953412459786,27434.208147321428,-0.0044007603677254,-0.0010448305823824,18.489999771118164
2023-10-09,-0.0069845002171304,0.0193568444762239,-0.0137946321616435,0.0192718927648973,27582.04771205357,-0.002727366787674,0.0074864999277295,17.450000762939453
2023-10-10,-0.0189003267351682,-0.0125795947441215,0.0193568444762239,0.0123780109656947,27725.64146205357,0.0003772247753865,0.0105453225565694,17.700000762939453
2023-10-11,-0.0043359541366684,-0.0069845002171304,-0.0125795947441215,0.0126184190022386,27720.07589285714,-0.002356711874856,0.0062178967288455,17.030000686645508
2023-10-12,0.0039457699163931,-0.0189003267351682,-0.0069845002171304,0.0127330529531252,27587.77957589286,-9.451134893145864e-05,0.0063407032929205,16.09000015258789
2023-10-13,0.050067446958242,-0.0043359541366684,-0.0189003267351682,0.0121005459765421,27493.620535714286,0.0070875071079468,-0.001868859413043,16.690000534057617
2023-10-16,-0.0036367703063566,0.0039457699163931,-0.0043359541366684,0.0079630143667109,27338.731584821428,0.0007506974878839,0.0310811395005101,19.31999969482422
2023-10-17,-0.0030759792019486,0.050067446958242,0.0039457699163931,0.0219717881614289,27203.47712053572,-0.0038443849624314,-0.0032686773624174,17.209999084472656
2023-10-18,0.0138188407410837,-0.0036367703063566,0.050067446958242,0.021702748879555,27349.86690848214,9.414661550821712e-05,0.0008328434783564,17.8799991607666
2023-10-19,0.0335358308702053,-0.0030759792019486,-0.0036367703063566,0.0194498442286005,27557.72712053572,0.0030117618336396,0.0169553744651527,19.21999931335449
2023-10-20,0.1030989052134629,0.0138188407410837,-0.0030759792019486,0.0187731523279499,27838.15680803572,-0.0030027183610826,0.0066997265170574,21.39999961853028
2023-10-23,0.0246414554013447,0.0335358308702053,0.0138188407410837,0.0203646102395303,28241.09598214286,-0.0008470243566176,0.0071631657239663,21.709999084472656
2023-10-24,0.017736456610143,0.1030989052134629,0.0335358308702053,0.0379480510088443,29735.05552455357,-0.0058402668160731,-0.0031273398092686,20.3700008392334
2023-10-25,-0.0100331471996967,0.0246414554013447,0.1030989052134629,0.0362266863185873,30518.73828125,0.0069167682509623,-0.0006578195597859,18.96999931335449
2023-10-26,-0.0072269285056373,0.017736456610143,0.0246414554013447,0.0342354792596867,31400.806640625,0.0024466184665814,0.0046075825751581,20.190000534057617
2023-10-27,-0.0010457086417764,-0.0100331471996967,0.017736456610143,0.037072473667153,32177.49832589286,0.0006570890418315,0.0015624089632992,20.68000030517578
2023-10-30,0.0047943953114624,-0.0072269285056373,-0.0100331471996967,0.0387861788401908,32781.334263392855,-0.0003752431153838,0.0007045211596532,21.270000457763672
2023-10-31,0.0221956130016252,-0.0010457086417764,-0.0072269285056373,0.0130303239264978,34228.74497767857,-0.0041290805376547,0.0038217719396773,19.75
2023-11-01,-0.0140815572242178,0.0047943953114624,-0.0010457086417764,0.010161096732039,34338.20982142857,0.0050885874627886,-0.0055104700275854,18.13999938964844
2023-11-02,-0.0058937701457594,0.0221956130016252,0.0047943953114624,0.0112974599979912,34471.70033482143,0.0020625687582527,-0.0032238074255301,16.8700008392334
2023-11-03,-0.0003419285416157,-0.0140815572242178,0.0221956130016252,0.0121962383175661,34583.35658482143,-0.0071107272302221,0.0034363890186073,15.65999984741211
2023-11-06,0.0115930902796088,-0.0058937701457594,-0.0140815572242178,0.012013481752498,34700.85993303572,-0.0103656810690296,0.0029714063691612,14.90999984741211
2023-11-07,0.0059732946920896,-0.0003419285416157,-0.0058937701457594,0.0116577284351376,34992.07477678572,0.0019044428111769,-0.0049711395501192,14.890000343322754
2023-11-08,0.0291078273278926,0.0115930902796088,-0.0003419285416157,0.0121759010820489,35102.900669642855,0.0030412439755918,-0.0074686752826772,14.8100004196167
2023-11-09,0.0169198930317326,0.0059732946920896,0.0115930902796088,0.0091263890592862,35134.046875,0.0004737106493233,-0.00777915825111,14.449999809265137
2023-11-10,-0.0149013958212123,0.0291078273278926,0.0059732946920896,0.0115718006877129,35384.744419642855,0.0030306594878053,0.006507789480848,15.289999961853027
2023-11-13,-0.0264288381218549,0.0169198930317326,0.0291078273278926,0.010468121564989,35753.55078125,-0.0004721277502486,-0.0160879627184006,14.170000076293944
2023-11-14,0.0659284455874031,-0.0149013958212123,0.0169198930317326,0.0147434033997109,36542.97991071428,-0.0018892588993867,0.0066749583861251,14.760000228881836
2023-11-15,-0.0455592920556572,-0.0264288381218549,-0.0149013958212123,0.0187753665470388,36556.419642857145,-0.0146697236232792,0.0083783340159984,14.15999984741211
2023-11-16,0.0122228427460457,0.0659284455874031,-0.0264288381218549,0.0312221799965513,36874.3203125,0.0026894513270134,-0.0008665884391241,14.18000030517578
2023-11-17,0.0024182537251242,-0.0455592920556572,0.0659284455874031,0.0356814878485077,36797.412388392855,-0.0001915570761885,0.0121422627032126,14.31999969482422
2023-11-20,-0.0443777900607883,0.0122228427460457,-0.0455592920556572,0.0353180926856043,36694.943080357145,-0.0052697426203318,-0.001159357225576,13.800000190734863
2023-11-21,0.0451928245212653,0.0024182537251242,0.0122228427460457,0.0356490750964507,36802.697544642855,-0.0033712047307831,-0.0019681189251676,13.40999984741211
2023-11-22,0.0115490622757274,-0.0443777900607883,0.0024182537251242,0.0387400419920794,36842.150669642855,0.0011597092468527,0.0109218274710736,13.350000381469728
2023-11-24,-0.0060020917896475,0.0451928245212653,-0.0443777900607883,0.0334453816867105,36778.11607142857,0.0031856534677179,-0.0039513950988462,12.850000381469728
2023-11-27,0.0154859979488453,0.0115490622757274,0.0451928245212653,0.0273658676123353,37100.751674107145,-0.0050038168998139,0.0054232834314593,12.460000038146973
2023-11-28,0.0007244373065387,-0.0060020917896475,0.0115490622757274,0.0266720326000948,37255.162388392855,-0.001934280219393,0.0047947746930225,12.6899995803833
2023-11-29,-0.0038497596002547,0.0154859979488453,-0.0060020917896475,0.0186740282989675,37543.34430803572,-0.0043604356739261,0.0138681288729471,12.6899995803833
2023-11-30,0.0258799479577476,0.0007244373065387,0.0154859979488453,0.0089435211802408,37604.22321428572,0.0001946145310598,0.0036279965638137,12.979999542236328
2023-12-01,0.0500697251679325,-0.0038497596002547,0.0007244373065387,0.0089473045539282,37664.669642857145,0.0071032731417612,-0.0043964633419645,12.920000076293944
2023-12-04,0.0500368245555349,0.0258799479577476,-0.0038497596002547,0.0125177329531485,37803.02232142857,-0.0022222546563632,0.0161424978206008,12.630000114440918
2023-12-05,-0.0075816290559757,0.0500697251679325,0.0258799479577476,0.0178098779676248,39075.12779017857,0.0035828678087486,-0.0226460764915801,13.079999923706056
2023-12-06,-0.0103729856622278,0.0500368245555349,0.0500697251679325,0.0215955521246177,39967.92243303572,0.0039560369020064,-0.0027666496978818,12.850000381469728
2023-12-07,0.0201867341482688,-0.0075816290559757,0.0500368245555349,0.0231494027827123,40809.05859375,0.0009610617125244,0.0059450086698042,12.970000267028809
2023-12-08,-0.0579233579205116,-0.0103729856622278,-0.0075816290559757,0.0244172682441961,41606.189732142855,-0.0058569428844414,-0.0002954816970881,13.0600004196167
2023-12-11,0.0050041573451182,0.0201867341482688,-0.0103729856622278,0.024289397068106,42388.739955357145,0.0045393202293533,-0.0155672571091568,12.350000381469728
2023-12-12,0.0347529986315475,-0.0579233579205116,0.0201867341482688,0.0329210825365921,43433.69642857143,0.0008652661863495,-0.0101586590262207,12.630000114440918
2023-12-13,0.0031062756659134,0.0050041573451182,-0.0579233579205116,0.0243212255541282,43057.92131696428,-0.0022093730154687,-0.0001010875489761,12.06999969482422
2023-12-14,-0.0254326780209833,0.0347529986315475,0.0050041573451182,0.0293322675252036,42935.678013392855,-0.0096274186344228,0.002275255278038,12.1899995803833
2023-12-15,0.0304335845227197,0.0031062756659134,0.0347529986315475,0.0291668838449519,42897.29352678572,-0.008846151820868,0.0241638002138309,12.479999542236328
2023-12-18,-0.0082820837151126,-0.0254326780209833,0.0031062756659134,0.0288647956923864,42577.744419642855,0.0057866219358861,-0.0044823050954585,12.279999732971191
2023-12-19,0.0326876134052842,0.0304335845227197,-0.0254326780209833,0.0228377950929175,42217.57366071428,-0.0003900625483858,0.0025728926351997,12.5600004196167
2023-12-20,0.0049688697318006,-0.0082820837151126,0.0304335845227197,0.0233767739423922,42334.760044642855,-0.0033167882177322,0.0059714629099156,12.529999732971191
2023-12-21,0.0029348640929083,0.0326876134052842,-0.0082820837151126,0.0229182733547747,42443.546875,0.0023490799399565,-0.0019132772602784,13.670000076293944
2023-12-22,-0.0250552532009955,0.0049688697318006,0.0326876134052842,0.0229340243715367,42564.286830357145,-0.0055659340282754,0.0022609857881237,13.649999618530272
2023-12-26,0.0216943649202225,0.0029348640929083,0.0049688697318006,0.0192874154167888,42859.736049107145,-0.0013746994764605,0.0088274838339597,13.029999732971191
2023-12-27,-0.018760276947869,-0.0250552532009955,0.0029348640929083,0.0192492556128684,43486.9296875,-0.0022615116464174,0.0005346621279529,12.989999771118164
2023-12-28,-0.0123968967987939,0.0216943649202225,-0.0250552532009955,0.0164828293741852,43457.01618303572,-0.0047304952316848,0.0115148924954453,12.43000030517578
2023-12-29,0.0179009390513014,-0.018760276947869,0.0216943649202225,0.0175588204573223,43279.68805803572,0.0023765273615294,-0.0038426439191403,12.470000267028809
2024-01-02,-0.0469281203624218,-0.0123968967987939,-0.018760276947869,0.0175116167256318,43008.47377232143,0.0009878343455991,-0.0055451085112659,12.449999809265137
2024-01-03,0.0310805785653249,0.0179009390513014,-0.0123968967987939,0.0218339217783339,43102.50055803572,0.0085857604013273,0.0009697440335054,13.199999809265137
2024-01-04,-0.0003900067727314,-0.0469281203624218,0.0179009390513014,0.028994746363384,43017.54631696428,0.0025440522895723,-0.0146289249178845,14.039999961853027
2024-01-05,0.0688937833577922,0.0310805785653249,-0.0469281203624218,0.0301758284764227,43239.27008928572,-0.0003904051911455,0.0039819574528963,14.130000114440918
2024-01-08,-0.0176871306119723,-0.0003900067727314,0.0310805785653249,0.0293170964123215,43534.025669642855,-9.758354827782424e-05,4.895244750890981e-05,13.350000381469728
2024-01-09,0.0105775840049726,0.0688937833577922,-0.0003900067727314,0.0356775563967984,44435.93638392857,-0.0019529789130426,-0.0077360206811875,13.079999923706056
2024-01-10,-0.0055587338924432,-0.0176871306119723,0.0688937833577922,0.0367777438725758,44604.759486607145,0.0035221662613853,-9.866336439545707e-05,12.760000228881836
2024-01-11,-0.075814646870802,0.0105775840049726,-0.0176871306119723,0.0290403505823632,45144.70256696428,-0.0020473733557323,-0.0023194202455394,12.6899995803833
2024-01-12,0.0151246009395882,-0.0055587338924432,0.0105775840049726,0.0284286739660747,45457.368861607145,-0.0006838578976828,-0.0036602376823824,12.4399995803833
2024-01-16,-0.0095537826722856,-0.075814646870802,-0.0055587338924432,0.0425835554086239,45270.29408482143,0.0010753798940954,0.0160849434336256,12.699999809265137
2024-01-17,-0.0346397256326677,0.0151246009395882,-0.075814646870802,0.0327566488388589,43736.44252232143,0.009374990919605,-0.0101138181783914,13.84000015258789
2024-01-18,0.0086362064423022,-0.0095537826722856,0.0151246009395882,0.0316118874904311,43181.42466517857,0.0008707075982894,-0.0115498639753516,14.789999961853027
2024-01-19,-0.0490643746672181,-0.0346397256326677,-0.0095537826722856,0.0325359665150724,42451.92075892857,0.0008700238756911,0.0079896135998496,14.130000114440918
2024-01-22,0.0085600134310392,0.0086362064423022,-0.0346397256326677,0.019883818991539,42275.52622767857,-0.0024145257657856,0.003913615629451,13.300000190734863
2024-01-23,0.0058105217009309,-0.0490643746672181,0.0086362064423022,0.0234036826535247,41642.400111607145,0.000387268033428,-0.0033061688486922,13.1899995803833
2024-01-24,-0.0035747525934159,0.0085600134310392,-0.0490643746672181,0.0223276474933501,41169.62946428572,0.0028065509570154,0.0019308358498222,12.550000190734863
2024-01-25,0.0471545932209109,0.0058105217009309,0.0085600134310392,0.0232430939297577,40788.83258928572,-0.0036672927305537,-0.004842578936733,13.140000343322754
2024-01-26,0.0297998013588187,-0.0035747525934159,0.0058105217009309,0.0202922211808602,40599.08258928572,0.0031964532921644,0.0014896469356133,13.449999809265137
